Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20210201;1;16650;17516,738
20210201;2;15980;17203,563
20210201;3;15750;17121,688
20210201;4;15900;17126,813
20210201;5;16550;17713,413
20210201;6;18900;18876,438
20210201;7;22017;21878,063
20210201;8;23550;24021,225
20210201;9;25050;25355,225
20210201;10;25570;25976,275
20210201;11;25775;25952,138
20210201;12;25900;25646,488
20210201;13;25800;25185,913
20210201;14;25700;24943,400
20210201;15;24670;24508,913
20210201;16;24360;24284,325
20210201;17;25240;24780,063
20210201;18;25920;25723,088
20210201;19;25685;25547,650
20210201;20;25464;25365,025
20210201;21;25088;24636,663
20210201;22;23830;23094,938
20210201;23;22040;21634,938
20210201;24;20950;20347,300
20210202;1;18900;19297,375
20210202;2;18150;18808,988
20210202;3;17800;18443,588
20210202;4;17700;18484,275
20210202;5;18344;18947,200
20210202;6;20062;19679,350
20210202;7;22998;22248,063
20210202;8;24198;24059,125
20210202;9;25215;25347,688
20210202;10;25517;25866,725
20210202;11;25669;25775,400
20210202;12;25554;26002,138
20210202;13;25448;25812,438
20210202;14;25579;25645,425
20210202;15;24909;25052,050
20210202;16;24515;24570,788
20210202;17;25500;24814,538
20210202;18;25639;25554,613
20210202;19;25269;25376,200
20210202;20;25132;25093,000
20210202;21;24561;24302,488
20210202;22;23479;22654,213
20210202;23;21700;21315,975
20210202;24;20523;20085,263
20210203;1;18605;19081,888
20210203;2;17983;18491,463
20210203;3;17576;18100,338
20210203;4;17601;18124,225
20210203;5;18225;18408,575
20210203;6;19836;19095,375
20210203;7;23020;21853,688
20210203;8;24338;23552,450
20210203;9;25100;24760,138
20210203;10;25400;25231,188
20210203;11;25400;25253,938
20210203;12;25400;25246,113
20210203;13;25400;25054,325
20210203;14;25400;24924,850
20210203;15;24756;24559,425
20210203;16;24452;24273,575
20210203;17;25200;24480,075
20210203;18;25605;25106,438
20210203;19;25053;24792,575
20210203;20;24945;24691,638
20210203;21;24581;23940,925
20210203;22;23317;22528,225
20210203;23;21536;21045,350
20210203;24;20352;19724,975
20210204;1;18626;18581,800
20210204;2;18038;18002,050
20210204;3;17510;17674,750
20210204;4;17500;17748,375
20210204;5;18237;18131,688
20210204;6;19409;18849,188
20210204;7;22912;21197,675
20210204;8;24407;23033,738
20210204;9;25321;24373,663
20210204;10;25572;25200,538
20210204;11;25650;25471,938
20210204;12;25678;25737,750
20210204;13;25650;25669,175
20210204;14;25650;25661,063
20210204;15;24821;25063,475
20210204;16;24564;24717,288
20210204;17;25500;24938,125
20210204;18;25500;25597,313
20210204;19;25000;25330,825
20210204;20;25000;25118,900
20210204;21;24629;24339,775
20210204;22;23375;22833,863
20210204;23;21593;21349,663
20210204;24;20467;20147,638
20210205;1;18711;19038,650
20210205;2;17990;18578,763
20210205;3;17750;18290,988
20210205;4;17750;18378,525
20210205;5;18250;18677,300
20210205;6;19950;19533,713
20210205;7;22963;22014,938
20210205;8;24595;23750,225
20210205;9;25807;24883,263
20210205;10;26200;25288,663
20210205;11;26000;25087,713
20210205;12;25900;25344,238
20210205;13;25700;25110,313
20210205;14;25500;25077,950
20210205;15;25012;24637,563
20210205;16;24500;24339,163
20210205;17;25382;24620,450
20210205;18;25850;25568,338
20210205;19;25500;25222,238
20210205;20;25400;24983,900
20210205;21;24758;24246,413
20210205;22;23445;22661,250
20210205;23;21799;21307,313
20210205;24;20551;20142,563
20210206;1;19073;18985,425
20210206;2;18160;18270,413
20210206;3;17700;17967,600
20210206;4;17650;17945,825
20210206;5;17700;18079,075
20210206;6;17930;18287,813
20210206;7;19324;19138,150
20210206;8;20243;19885,338
20210206;9;21471;21115,963
20210206;10;22356;22112,638
20210206;11;22749;22490,038
20210206;12;22759;22442,950
20210206;13;22673;22208,750
20210206;14;22450;21803,100
20210206;15;21692;21274,975
20210206;16;21356;21166,163
20210206;17;22000;21596,688
20210206;18;22648;22529,125
20210206;19;22534;22499,075
20210206;20;22150;22125,638
20210206;21;21466;21478,900
20210206;22;20299;20392,613
20210206;23;19448;19480,888
20210206;24;18342;18396,650
20210207;1;17248;17421,550
20210207;2;16627;16802,263
20210207;3;16200;16415,513
20210207;4;16000;16341,950
