Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20211201;1;19450;19278,625
20211201;2;18600;18611,275
20211201;3;18200;18296,613
20211201;4;18300;18435,125
20211201;5;18950;18808,838
20211201;6;20650;19687,000
20211201;7;23650;22560,325
20211201;8;24900;24213,438
20211201;9;25800;25088,188
20211201;10;25950;25604,900
20211201;11;26250;25472,325
20211201;12;26300;25853,613
20211201;13;26400;26171,775
20211201;14;26450;26252,250
20211201;15;26000;25679,050
20211201;16;26350;25711,375
20211201;17;26450;26198,288
20211201;18;26400;25764,788
20211201;19;25750;25353,288
20211201;20;25650;25089,438
20211201;21;25150;24298,188
20211201;22;24100;22792,588
20211201;23;22300;21147,563
20211201;24;20900;19708,375
20211202;1;19100;18634,575
20211202;2;18400;18076,838
20211202;3;18050;17659,463
20211202;4;18150;17816,450
20211202;5;18800;18139,088
20211202;6;20350;19093,875
20211202;7;23500;21767,613
20211202;8;24750;23580,388
20211202;9;25600;24401,950
20211202;10;25600;24499,925
20211202;11;25800;24179,750
20211202;12;26000;24518,525
20211202;13;26250;24432,788
20211202;14;26350;24855,625
20211202;15;25900;24914,550
20211202;16;26300;25208,675
20211202;17;26350;25828,550
20211202;18;26350;25650,750
20211202;19;25700;25392,200
20211202;20;25600;25272,963
20211202;21;25100;24618,338
20211202;22;23850;23106,700
20211202;23;22100;21422,338
20211202;24;20600;20119,663
20211203;1;19550;19021,250
20211203;2;18800;18600,938
20211203;3;18400;18052,388
20211203;4;18550;18057,200
20211203;5;19150;18434,638
20211203;6;20750;19457,150
20211203;7;23900;22133,050
20211203;8;24900;23842,000
20211203;9;25800;24480,050
20211203;10;25900;24507,950
20211203;11;26000;24153,175
20211203;12;26150;24266,125
20211203;13;26300;24367,425
20211203;14;26300;24946,188
20211203;15;25800;24857,838
20211203;16;26250;25227,813
20211203;17;26500;25940,600
20211203;18;26500;25583,950
20211203;19;25800;25069,900
20211203;20;25750;24909,213
20211203;21;25250;24310,425
20211203;22;24000;22865,150
20211203;23;22200;21327,150
20211203;24;20850;20024,388
20211204;1;19400;19033,113
20211204;2;18600;18291,600
20211204;3;18250;17932,125
20211204;4;18050;17812,900
20211204;5;18400;17957,288
20211204;6;18950;18192,225
20211204;7;20000;19215,963
20211204;8;21100;19983,375
20211204;9;22100;21046,550
20211204;10;22842;21810,288
20211204;11;22884;22228,250
20211204;12;22735;22638,813
20211204;13;22735;22526,750
20211204;14;22735;22504,988
20211204;15;22035;22066,625
20211204;16;22785;22193,375
20211204;17;22935;22681,150
20211204;18;22835;22546,088
20211204;19;22386;22213,488
20211204;20;22035;21966,475
20211204;21;21535;21379,363
20211204;22;20685;20318,313
20211204;23;19584;19288,175
20211204;24;18334;18049,188
20211205;1;17100;17101,925
20211205;2;16350;16444,463
20211205;3;15850;15985,600
20211205;4;15650;15786,463
20211205;5;15700;15892,150
20211205;6;16200;16155,225
20211205;7;17000;16688,725
20211205;8;17500;17050,200
20211205;9;18700;17885,475
20211205;10;19700;18974,900
20211205;11;20300;19718,625
20211205;12;20650;20143,463
20211205;13;20950;20420,475
20211205;14;21050;20574,838
20211205;15;20900;20288,138
20211205;16;21400;20334,888
20211205;17;21400;20852,800
20211205;18;21350;20890,100
20211205;19;21350;20885,313
20211205;20;21350;20780,250
20211205;21;21100;20329,350
20211205;22;20250;19540,238
20211205;23;19550;18899,000
20211205;24;18650;17981,400
20211206;1;17400;17192,450
20211206;2;16900;16736,688
20211206;3;16800;16540,700
20211206;4;16950;16583,900
20211206;5;17750;17041,338
20211206;6;20200;18391,538
20211206;7;23500;21673,388
20211206;8;24850;23759,588
20211206;9;25800;25012,250
20211206;10;26000;25793,963
20211206;11;26350;25890,938
20211206;12;26550;26293,075
20211206;13;26800;26518,375
20211206;14;26900;26582,513
20211206;15;26350;26250,850
20211206;16;26650;26169,713
20211206;17;26800;26605,700
20211206;18;26600;26403,775
20211206;19;25950;26076,700
20211206;20;25850;25910,000
20211206;21;25450;25242,175
20211206;22;24150;23711,838
20211206;23;22350;22189,913
20211206;24;21000;20828,125
20211207;1;19600;19701,475
20211207;2;18900;19135,213
20211207;3;18450;18743,525
20211207;4;18600;18724,225
20211207;5;19300;19102,813
20211207;6;20750;20160,613
20211207;7;23800;23027,225
20211207;8;24800;24993,863
20211207;9;25550;26023,925
20211207;10;25650;26533,038
20211207;11;25950;26621,450
20211207;12;26050;26864,038
20211207;13;26300;26860,163
20211207;14;26300;26912,438
20211207;15;25900;26528,075
20211207;16;26650;26573,363
20211207;17;26650;27180,200
20211207;18;26550;26861,563
20211207;19;25900;26367,425
20211207;20;25800;26066,263
20211207;21;25250;25514,163
20211207;22;24050;23925,275
20211207;23;22300;22326,800
20211207;24;21050;20917,963
20211208;1;19900;19986,475
20211208;2;19150;19387,550
20211208;3;18750;18985,438
20211208;4;18950;19014,738
20211208;5;19500;19370,000
20211208;6;21400;20355,463
20211208;7;24250;23094,575
20211208;8;25200;25034,188
20211208;9;26300;26162,413
20211208;10;26600;26569,063
20211208;11;26800;26654,013
20211208;12;26800;26910,050
20211208;13;27000;27079,063
20211208;14;27000;27072,025
20211208;15;26650;26534,725
20211208;16;27000;26405,025
20211208;17;27000;26923,538
20211208;18;26950;26674,638
20211208;19;26300;26150,525
20211208;20;26200;25981,613
20211208;21;25650;25429,788
20211208;22;24450;23811,463
20211208;23;22700;22457,913
20211208;24;21450;21180,213
20211209;1;20100;20086,963
20211209;2;19350;19404,713
20211209;3;18950;19059,375
20211209;4;18950;19101,438
20211209;5;19650;19531,538
20211209;6;21500;20417,063
20211209;7;24650;22996,738
20211209;8;25750;24887,863
20211209;9;26550;25917,800
20211209;10;26600;26558,300
20211209;11;26700;26701,863
20211209;12;26700;26984,888
20211209;13;26800;27179,025
20211209;14;26800;27174,088
20211209;15;26450;26593,850
20211209;16;26900;26742,225
20211209;17;26900;27032,063
20211209;18;26750;26831,913
20211209;19;26100;26334,988
20211209;20;26000;26188,025
20211209;21;25450;25466,138
20211209;22;24250;23947,013
20211209;23;22500;22626,400
20211209;24;21250;21250,588
20211210;1;19800;20219,475
20211210;2;19050;19587,950
20211210;3;18650;19266,825
20211210;4;18650;19228,638
20211210;5;19350;19468,688
20211210;6;21000;20380,713
20211210;7;24300;22870,600
20211210;8;25350;24771,050
20211210;9;26300;25800,550
20211210;10;26350;26334,338
20211210;11;26600;26477,700
20211210;12;26700;26840,463
20211210;13;27000;26879,775
20211210;14;27000;26741,488
20211210;15;26450;26061,038
20211210;16;27000;25965,613
20211210;17;27000;26534,825
20211210;18;26950;26277,925
20211210;19;26300;25809,638
20211210;20;26200;25515,663
20211210;21;25700;24795,463
20211210;22;24450;23346,775
20211210;23;22550;21986,363
20211210;24;21150;20796,438
20211211;1;20200;19694,875
20211211;2;19250;19106,075
20211211;3;18800;18652,513
20211211;4;18650;18694,538
20211211;5;18850;18845,188
20211211;6;19600;19008,513
20211211;7;20850;20047,375
20211211;8;21750;21001,100
20211211;9;22950;22238,713
20211211;10;23550;23481,563
20211211;11;23650;24010,075
20211211;12;23650;24267,925
20211211;13;23600;24003,488
20211211;14;23700;23742,788
20211211;15;22750;23140,950
20211211;16;23450;23106,988
20211211;17;23800;23656,000
20211211;18;23700;23405,950
20211211;19;23250;23095,450
20211211;20;22950;22784,625
20211211;21;22500;22215,688
20211211;22;21550;21010,688
20211211;23;20550;20025,375
20211211;24;19250;18900,638
20211212;1;17800;17862,988
20211212;2;17050;17270,975
20211212;3;16550;16871,075
20211212;4;16350;16707,075
20211212;5;16400;16706,038
20211212;6;16800;16984,013
20211212;7;17450;17566,850
20211212;8;17850;18024,100
20211212;9;19200;18985,300
20211212;10;20400;20271,538
20211212;11;20900;21096,550
20211212;12;21150;21404,300
20211212;13;21200;21325,363
20211212;14;21200;21451,875
20211212;15;21050;21255,538
20211212;16;21250;21167,600
20211212;17;21450;21812,250
20211212;18;21450;21900,863
20211212;19;21450;21863,600
20211212;20;21450;21839,863
20211212;21;21300;21335,150
20211212;22;20450;20481,013
20211212;23;19550;19742,288
20211212;24;18650;18709,775
20211213;1;17600;17932,263
20211213;2;17100;17564,500
20211213;3;16800;17296,050
20211213;4;16950;17428,888
20211213;5;17750;17835,588
20211213;6;20100;19098,800
20211213;7;23300;22606,888
20211213;8;24550;24795,713
20211213;9;25550;25968,150
20211213;10;25750;26554,200
20211213;11;26050;26539,725
20211213;12;26250;26748,063
20211213;13;26500;26828,588
20211213;14;26600;26775,163
20211213;15;26200;26365,763
20211213;16;26550;26369,238
20211213;17;26550;27008,088
20211213;18;26500;26833,050
20211213;19;25950;26398,388
20211213;20;25950;26107,200
20211213;21;25450;25322,850
20211213;22;24050;23751,675
20211213;23;22250;22247,425
20211213;24;20900;20932,875
20211214;1;19395;19926,863
20211214;2;18696;19334,700
20211214;3;18273;18863,913
20211214;4;18446;18828,088
20211214;5;19154;19129,338
20211214;6;20790;20108,050
20211214;7;23836;22775,388
20211214;8;24925;24787,975
20211214;9;25869;25717,875
20211214;10;25967;26085,363
20211214;11;26350;26056,288
20211214;12;26464;26418,525
20211214;13;26790;26545,638
20211214;14;26897;26577,613
20211214;15;26481;26063,250
20211214;16;26706;26069,888
20211214;17;26709;26572,575
20211214;18;26599;26396,113
20211214;19;26088;25853,000
20211214;20;25788;25684,300
20211214;21;25110;25050,138
20211214;22;23886;23541,550
20211214;23;22133;22009,438
20211214;24;20872;20682,650
20211215;1;19495;19578,625
20211215;2;18796;19010,975
20211215;3;18373;18648,150
20211215;4;18546;18584,425
20211215;5;19254;18930,438
20211215;6;20790;19912,713
20211215;7;24150;22539,625
20211215;8;25500;24430,738
20211215;9;26450;25267,638
20211215;10;26700;25632,113
20211215;11;26800;25551,625
20211215;12;26800;25998,513
20211215;13;26950;26026,988
20211215;14;27000;26071,588
20211215;15;26381;25716,713
20211215;16;26906;25718,038
20211215;17;26909;26094,688
20211215;18;26799;25833,788
20211215;19;26288;25393,038
20211215;20;25988;25172,213
20211215;21;25310;24522,288
20211215;22;24086;23108,138
20211215;23;22333;21588,188
20211215;24;21072;20157,425
20211216;1;19500;19043,600
20211216;2;18800;18429,238
20211216;3;18400;18016,738
20211216;4;18550;17976,450
20211216;5;19250;18343,100
20211216;6;20800;19104,713
20211216;7;23950;21762,725
20211216;8;25200;23783,513
20211216;9;26000;24711,588
20211216;10;26000;25030,388
20211216;11;26200;24907,513
20211216;12;26300;25220,063
20211216;13;26450;25213,850
20211216;14;26600;25338,400
20211216;15;26100;25153,675
20211216;16;26400;25206,350
20211216;17;26600;25645,200
20211216;18;26500;25400,000
20211216;19;26050;25049,988
20211216;20;25750;24913,250
20211216;21;25200;24300,075
20211216;22;23900;22817,750
20211216;23;22150;21290,863
20211216;24;20850;19857,188
20211217;1;19695;18746,800
20211217;2;18996;18218,050
20211217;3;18573;17786,688
20211217;4;18646;17872,750
20211217;5;19254;18142,513
20211217;6;20790;19092,025
20211217;7;23950;21866,888
20211217;8;25150;23737,475
20211217;9;25900;24502,800
20211217;10;25900;24875,113
20211217;11;26050;24886,413
20211217;12;26150;25088,225
20211217;13;26300;25149,250
20211217;14;26450;25236,763
20211217;15;26031;24942,888
20211217;16;26506;25094,938
20211217;17;26509;25590,225
20211217;18;26499;25267,225
20211217;19;26088;24982,175
20211217;20;25888;24552,538
20211217;21;25210;24009,250
20211217;22;23886;22671,225
20211217;23;22133;21213,463
20211217;24;20872;19926,463
20211218;1;19400;18904,325
20211218;2;18450;18202,363
20211218;3;18000;17866,050
20211218;4;18050;17601,075
20211218;5;18300;17702,813
20211218;6;18950;17932,650
20211218;7;20350;18995,188
20211218;8;21150;19918,675
20211218;9;22350;21016,125
20211218;10;23250;22050,550
20211218;11;23650;22491,125
20211218;12;23650;22770,213
20211218;13;23400;22748,050
20211218;14;23300;22530,300
20211218;15;22550;22237,688
20211218;16;23150;22374,413
20211218;17;23200;22844,525
20211218;18;23100;22578,100
20211218;19;22650;22302,588
20211218;20;22350;22023,900
20211218;21;21900;21217,300
20211218;22;20950;20109,850
20211218;23;19950;18989,638
20211218;24;18650;17625,275
20211219;1;17500;16544,488
20211219;2;16750;15947,163
20211219;3;16250;15461,438
20211219;4;16050;15342,713
20211219;5;16100;15395,463
20211219;6;16500;15579,125
20211219;7;17350;16145,675
20211219;8;17750;16589,675
20211219;9;19100;17503,925
20211219;10;20250;18716,688
