Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20201001;1;16700;16640,113
20201001;2;16100;16154,150
20201001;3;15800;15906,263
20201001;4;15900;15962,513
20201001;5;16400;16205,800
20201001;6;17800;16867,663
20201001;7;20600;19316,388
20201001;8;22000;21293,325
20201001;9;22800;22413,450
20201001;10;23000;22843,888
20201001;11;23100;22759,363
20201001;12;23000;23090,463
20201001;13;23100;23207,463
20201001;14;23000;23039,800
20201001;15;22500;22681,913
20201001;16;22400;22394,313
20201001;17;22100;22251,325
20201001;18;22000;21948,088
20201001;19;23500;22644,525
20201001;20;23700;23526,825
20201001;21;23000;22823,813
20201001;22;21400;21271,375
20201001;23;19500;19436,600
20201001;24;18200;17985,713
20201002;1;16600;16975,763
20201002;2;16100;16496,938
20201002;3;15800;16190,225
20201002;4;15800;16310,925
20201002;5;16300;16357,988
20201002;6;17600;17208,975
20201002;7;20500;19568,138
20201002;8;21700;21500,700
20201002;9;22400;22449,825
20201002;10;22400;22940,950
20201002;11;22500;22907,513
20201002;12;22400;23149,463
20201002;13;22500;23104,125
20201002;14;22600;22708,375
20201002;15;22200;22187,738
20201002;16;22000;21982,725
20201002;17;21700;21704,963
20201002;18;21600;21493,250
20201002;19;23200;22227,813
20201002;20;23300;23064,750
20201002;21;22700;22264,275
20201002;22;21200;20677,075
20201002;23;19300;18971,088
20201002;24;18000;17772,575
20201003;1;17000;16558,838
20201003;2;16300;15855,425
20201003;3;15900;15549,263
20201003;4;15800;15552,025
20201003;5;15900;15561,663
20201003;6;16200;15739,075
20201003;7;17100;16392,563
20201003;8;18500;17387,038
20201003;9;19600;18708,088
20201003;10;20100;19538,500
20201003;11;20500;19596,100
20201003;12;20700;19493,975
20201003;13;20200;19201,025
20201003;14;20200;18900,188
20201003;15;19500;18308,438
20201003;16;19200;17925,500
20201003;17;18900;17906,350
20201003;18;19000;18045,388
20201003;19;20300;19025,225
20201003;20;20400;19910,175
20201003;21;19500;19145,988
20201003;22;18300;18015,825
20201003;23;17200;16812,013
20201003;24;16100;15739,725
20201004;1;14600;14776,000
20201004;2;13900;14065,125
20201004;3;13500;13715,600
20201004;4;13400;13636,563
20201004;5;13400;13628,188
20201004;6;13500;13809,463
20201004;7;13700;14004,000
20201004;8;14600;14514,938
20201004;9;15800;15485,575
20201004;10;16500;16470,363
20201004;11;16700;17025,875
20201004;12;16700;17260,050
20201004;13;16700;17266,050
20201004;14;16800;17045,275
20201004;15;16500;16530,888
20201004;16;16200;15946,713
20201004;17;16300;15764,500
20201004;18;16900;15992,375
20201004;19;18900;17341,700
20201004;20;19000;18522,850
20201004;21;18500;18153,713
20201004;22;17600;16997,550
20201004;23;16500;16213,450
20201004;24;15400;15232,525
20201005;1;14300;14530,013
20201005;2;13900;14107,563
20201005;3;13700;13993,200
20201005;4;13800;13928,150
20201005;5;14400;14496,138
20201005;6;16400;15597,388
20201005;7;19300;18573,675
20201005;8;21000;20509,250
20201005;9;21900;21532,438
20201005;10;21900;21867,488
20201005;11;22100;21661,738
20201005;12;22100;21921,613
20201005;13;22200;21928,763
20201005;14;22100;22025,338
20201005;15;21600;21901,913
20201005;16;21300;21883,138
20201005;17;21000;21698,688
20201005;18;21200;21575,288
20201005;19;23200;22471,163
20201005;20;23200;23027,800
20201005;21;22400;22122,325
20201005;22;20800;20519,125
20201005;23;19100;18804,938
20201005;24;17700;17613,850
20201006;1;16600;16616,188
20201006;2;16100;16068,150
20201006;3;15800;15820,625
20201006;4;16000;15782,338
20201006;5;16300;16211,450
20201006;6;17700;16946,038
20201006;7;20900;19506,275
20201006;8;22100;21293,625
20201006;9;22800;22207,738
20201006;10;22800;22284,450
20201006;11;22700;21879,513
20201006;12;22700;22072,475
20201006;13;22700;22120,800
20201006;14;22700;22001,500
20201006;15;22200;21520,063
20201006;16;22000;21518,350
20201006;17;21800;21346,275
20201006;18;21800;21378,150
20201006;19;23600;22447,938
20201006;20;23700;23388,300
20201006;21;23000;22676,400
20201006;22;21300;20970,450
20201006;23;19600;19379,138
20201006;24;18100;17904,313
20201007;1;16600;16901,588
20201007;2;16000;16399,663
20201007;3;15800;16043,800
20201007;4;15900;16111,838
20201007;5;16300;16334,263
20201007;6;17600;17118,013
20201007;7;20500;19718,950
20201007;8;21900;21421,913
20201007;9;22500;22437,688
20201007;10;22400;22635,238
20201007;11;22500;22365,113
20201007;12;22600;22520,238
20201007;13;22600;22549,550
20201007;14;22600;22542,975
20201007;15;22100;22051,450
20201007;16;21900;21920,313
20201007;17;21700;21677,250
20201007;18;21800;21705,050
20201007;19;23700;22815,888
20201007;20;23700;23618,413
20201007;21;23000;22755,175
20201007;22;21400;21077,163
20201007;23;19700;19354,225
20201007;24;18100;17893,488
20201008;1;16700;16853,063
20201008;2;16100;16304,813
20201008;3;15900;16044,638
20201008;4;16000;16065,300
20201008;5;16400;16424,375
20201008;6;18100;17139,663
20201008;7;20900;19636,075
20201008;8;22300;21486,950
20201008;9;22800;22554,675
20201008;10;22700;22879,413
20201008;11;22500;22693,738
20201008;12;22700;22883,763
20201008;13;22700;22856,025
20201008;14;22700;22591,763
20201008;15;22200;22108,175
20201008;16;22000;21915,525
20201008;17;21900;21716,450
20201008;18;21800;21650,313
20201008;19;23700;22803,963
20201008;20;23700;23518,400
20201008;21;23200;22826,038
20201008;22;21400;21149,250
20201008;23;19600;19587,400
