Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200901;1;16400;15783,450
20200901;2;15800;15258,063
20200901;3;15400;15029,575
20200901;4;15400;14972,738
20200901;5;15800;15098,225
20200901;6;16300;15603,988
20200901;7;19400;17643,275
20200901;8;21000;19913,688
20200901;9;21600;20948,150
20200901;10;21800;21324,025
20200901;11;22300;21320,613
20200901;12;22500;21682,875
20200901;13;22700;21772,375
20200901;14;22700;21608,238
20200901;15;22300;21148,150
20200901;16;22100;20970,300
20200901;17;21700;20669,588
20200901;18;21400;20471,900
20200901;19;21500;20527,463
20200901;20;22500;21192,425
20200901;21;22400;21550,775
20200901;22;20700;20062,488
20200901;23;19100;18304,725
20200901;24;17500;16859,738
20200902;1;16300;15911,500
20200902;2;15800;15427,975
20200902;3;15500;15091,113
20200902;4;15500;15008,400
20200902;5;15900;15270,763
20200902;6;16500;15759,788
20200902;7;19700;18047,138
20200902;8;21000;20200,263
20200902;9;21500;21320,188
20200902;10;21700;21752,475
20200902;11;21700;21691,738
20200902;12;21900;21947,225
20200902;13;22000;21935,238
20200902;14;22000;21680,275
20200902;15;21700;21105,038
20200902;16;21600;20887,850
20200902;17;21300;20514,150
20200902;18;21100;20240,500
20200902;19;21000;20250,825
20200902;20;22300;21171,813
20200902;21;22200;21781,025
20200902;22;20600;20089,213
20200902;23;18800;18297,663
20200902;24;17400;16904,225
20200903;1;15900;15913,775
20200903;2;15400;15315,688
20200903;3;15100;15055,650
20200903;4;15000;14955,250
20200903;5;15400;15171,900
20200903;6;16200;15668,850
20200903;7;19700;17850,363
20200903;8;20800;19893,563
20200903;9;21500;20722,600
20200903;10;21700;20952,338
20200903;11;21800;20695,638
20200903;12;22000;21223,650
20200903;13;22100;21247,113
20200903;14;22200;21018,975
20200903;15;21700;20612,550
20200903;16;21600;20619,500
20200903;17;21400;20347,588
20200903;18;21200;20138,775
20200903;19;21100;20032,938
20200903;20;22500;21006,038
20200903;21;22400;21735,813
20200903;22;20700;20097,975
20200903;23;18900;18213,975
20200903;24;17500;16774,563
20200904;1;16100;15835,250
20200904;2;15400;15369,625
20200904;3;15200;15106,588
20200904;4;15100;15053,925
20200904;5;15600;15357,113
20200904;6;16200;15867,913
20200904;7;19600;17894,925
20200904;8;20900;19931,150
20200904;9;21500;20796,388
20200904;10;21700;21269,838
20200904;11;21900;21238,725
20200904;12;22100;21585,150
20200904;13;22100;21796,463
20200904;14;22200;21544,488
20200904;15;21700;21185,588
20200904;16;21600;21101,338
20200904;17;21300;20782,125
20200904;18;21000;20501,325
20200904;19;21100;20483,175
20200904;20;22400;21175,163
20200904;21;22200;21644,350
20200904;22;20400;20145,938
20200904;23;18900;18480,750
20200904;24;17500;17100,275
20200905;1;16000;16044,425
20200905;2;15300;15351,363
20200905;3;15000;14863,338
20200905;4;14900;14794,238
20200905;5;14900;14831,888
20200905;6;14650;14641,838
20200905;7;16000;15168,650
20200905;8;17500;16451,100
20200905;9;18500;17766,438
20200905;10;18900;18643,988
20200905;11;19250;18981,413
20200905;12;19200;19184,763
20200905;13;19100;19092,888
20200905;14;18800;18779,850
20200905;15;18200;18233,775
20200905;16;17900;18029,288
20200905;17;17700;17691,000
20200905;18;17500;17596,375
20200905;19;17700;17626,688
20200905;20;18800;18348,313
20200905;21;18750;18595,975
20200905;22;17700;17430,350
20200905;23;16300;16233,538
20200905;24;15100;15041,900
20200906;1;14200;14134,375
20200906;2;13600;13480,500
20200906;3;13200;13167,825
20200906;4;13100;12967,563
20200906;5;13100;12906,713
20200906;6;12900;12863,888
20200906;7;13200;12880,950
20200906;8;14200;13551,225
20200906;9;15200;14519,150
20200906;10;16000;15222,188
20200906;11;16300;15624,775
20200906;12;16400;15914,338
20200906;13;16500;16003,513
20200906;14;16500;15949,625
20200906;15;16100;15622,788
20200906;16;15900;15211,338
20200906;17;15600;15060,550
20200906;18;15900;15083,300
20200906;19;16600;15599,538
20200906;20;18000;16764,463
20200906;21;17900;17474,763
20200906;22;16800;16501,938
20200906;23;15900;15499,550
20200906;24;14900;14486,863
20200907;1;14100;13773,775
20200907;2;13700;13374,088
20200907;3;13500;13270,088
20200907;4;13600;13324,800
20200907;5;14400;13639,113
20200907;6;15900;14529,550
20200907;7;19100;17139,525
20200907;8;20600;19506,825
20200907;9;21450;20688,775
20200907;10;21550;21013,975
20200907;11;21750;20970,238
20200907;12;21900;21121,650
20200907;13;21950;21098,200
